Ticker,Class,T,alpha,alpha_se,c_search,lr_exp,p_exp,reject_exp,hl_search,P_search,d_tf,lam_tf,lr_sum,p_sum,reject_longmem,bic_best,aic_best,bic_geometric,bic_searche,bic_tfarch,bic_figarch,sumg_searche,sumg_tfarch,sumg_figarch,hl_spline,sumg_spline,lr_spline_vs_geom,alpha_capped
DVY,US Index,5686,0.3300769577571349,0.0682155132647781,1.6236893695473795,42.29560972129184,7.846851097603345e-11,True,3,0.8409681618282248,0.2997722382657053,0.0315595362718027,51.24615553316835,4.0740074924412064e-13,True,searche,figarch,3902.582471790169,3868.887292858864,3878.960463223481,3872.404256063298,6.2192582500967815,5.846309535431882,7.371665208204365,4,7.688487133564854,61.82139559007464,False
IJH,US Index,6552,0.3541882834938211,0.0867298739345655,1.3173676307710551,30.8971146146323,2.7207598893853106e-08,True,4,0.784113504164402,0.4738634323391384,0.0412721345668485,47.95919509546548,2.175911971378745e-12,True,figarch,figarch,7293.880896529125,7271.732086826873,7288.843935939994,7252.233028307032,7.320050441376705,7.195818042814972,10.682233421805678,8,10.952533777249998,66.51395601161494,False
IJR,US Index,6552,0.3753354187700715,0.0934915295932766,1.0892302430981966,20.01129241912531,7.698617934490091e-06,True,4,0.7841775646139693,0.5703740149973788,0.0452082655790594,47.043662115132975,3.4711394641529857e-12,True,figarch,figarch,8866.563893869683,8855.300906362936,8868.706996341029,8839.562245277684,8.57333228638082,8.286403019014376,14.127219251250956,10,14.687479655930332,50.45072882012755,False
IVV,US Index,6557,0.3380250214248686,0.0833511088434937,1.5912090695987262,57.95305986681888,2.684476567808265e-14,True,3,0.8137773911466167,0.2821089340878246,0.0317823109341158,54.80039971251608,6.670681777671699e-14,True,figarch,figarch,5222.205447398085,5173.001485779666,5200.445169176285,5132.807155921866,6.03040963033443,5.64139606651424,10.042743740843726,7,10.098875227879809,115.13309229799596,False
IWB,US Index,6557,0.3299164300096506,0.0771066770510567,1.6417652323748104,60.41547236946735,7.680686649173821e-15,True,3,0.8223867210418234,0.2581356880691068,0.0283562474217754,52.09566592271403,2.643073741323486e-13,True,figarch,figarch,5276.400338690774,5224.733964569707,5251.945435008362,5187.428546084515,6.109236149749574,5.642977996622219,9.865164129608964,7,9.895900671049798,114.66114325681974,False
IWM,US Index,6552,0.3697709565848527,0.0927870216626344,1.145149560820622,21.258646493182823,4.012960707391225e-06,True,4,0.7862776587999744,0.5545994038466671,0.0452076654888641,43.49081982200914,2.1297648194669703e-11,True,figarch,figarch,9337.136147886564,9324.62580630576,9338.993422636846,9306.67239112112,8.222101529141893,8.025408126252255,13.611781983689925,9,14.122417258638716,56.53347458342796,False
IWN,US Index,6509,0.3082792278451678,0.068651672223613,1.6100677962142964,32.81666175842838,1.0127307417382842e-08,True,4,0.8300341980495273,0.3093866471981287,0.0212328562230945,30.487905704179862,1.6797719659541836e-08,True,figarch,figarch,8950.301117811294,8926.225912168864,8941.828107824122,8912.634422292513,7.69149079578734,7.008933333022026,11.65835704795731,8,12.06956014149549,63.48358759107032,False
MDY,US Index,6654,0.3430514012728876,0.0755869088577648,1.4000064679158355,35.58177463859283,2.4456502567864013e-09,True,4,0.7936536407407112,0.4154347388591729,0.0352105770310196,47.71869784045521,2.4598849785817464e-12,True,figarch,figarch,7576.610108708334,7549.792699790271,7567.618170553746,7533.052089377252,7.223674301277586,6.9575293943286685,10.355587909818896,8,10.730291359457802,67.96153449549547,False
QQQ,US Index,6654,0.3123368379460445,0.0687189177715414,1.611448568878662,42.02760274460343,8.999406935574485e-11,True,4,0.8313041992054098,0.2475540280338892,0.0178927331775904,35.95475009241818,1.0097672004180342e-09,True,figarch,figarch,9109.82563793134,9076.562400907264,9098.104283717512,9053.29667018959,7.386545573027748,6.551613505319258,11.407316919889311,8,11.591485277614703,83.79562216779232,False
RSP,US Index,5819,0.3468035642645535,0.0841887627298454,1.4599588232923182,37.08246593181048,1.13237399384943e-09,True,4,0.8108773575395093,0.3668381213431881,0.0365380939333019,51.4974746322896,3.5844628013306745e-13,True,figarch,figarch,4899.901180795281,4871.443326451654,4887.52761195324,4862.8363195323445,6.508590801454814,6.22142511438706,8.24619000221904,5,8.563711464516972,68.71827911844775,False
SCHD,US Index,3684,0.1532005916645826,0.0843063540699872,5.835952906213923,37.09951047051527,1.1225189910589595e-09,True,3,0.8264672156260032,-0.1369064557562177,0.0060251728534712,2.221277562966179,0.0680601896872437,False,figarch,figarch,1753.6404112948987,1724.6817992849913,1730.3621426882564,1722.5969685878893,4.262766849668036,3.883617984876409,5.235256844576987,4,5.321567071863727,49.97701386376866,False
SPY,US Index,6654,0.3420654028930659,0.0839628397132642,1.5576932870388356,56.21426205947773,6.498841372685453e-14,True,3,0.818518645747985,0.3012215322886349,0.0337438882814945,56.80218663074447,2.409651056636213e-14,True,figarch,figarch,5404.20406608846,5356.754169749513,5384.708577827974,5316.965900671542,6.05289050938955,5.701666914989481,9.960502904942814,7,10.109811882919876,116.23318002389988,False
VOO,US Index,3966,0.2434425088175362,0.100310019050437,3.079338515967912,47.80730046714507,4.702377520648987e-12,True,3,0.7925972284460352,-0.009064639145465,0.0182277832851099,13.375424502250098,0.0001274714594276,True,figarch,figarch,2464.068123777692,2424.48068805246,2441.0271958679664,2403.2895181064264,4.484045681086172,4.025733465766643,6.4024999558579765,5,6.425754446198805,81.87758488346208,False
VTI,US Index,6287,0.3346305143433664,0.0820921569691581,1.6192600481061636,53.97984641604853,2.0255662976311485e-13,True,3,0.8132992613035294,0.2713265380710183,0.0308033485449275,52.310660074880616,2.368977664078203e-13,True,figarch,figarch,5071.425808988016,5026.151293705499,5051.726013741679,4992.071956759539,6.016870303320997,5.599793646710627,9.53240493200253,7,9.6384111839393,104.58287719545932,False
VTV,US Index,5630,0.3282478416898201,0.0934572617879703,1.7462146612418097,32.63312859363259,1.1130136458754311e-08,True,3,0.7979505179524264,0.341991119296335,0.0441597809305503,42.70255442168855,3.18645069120165e-11,True,figarch,figarch,3859.879259942792,3835.836203185988,3852.7979441054913,3820.9765864938513,5.572886298188012,5.45662777175527,7.583631732527981,5,7.675958011611109,71.37046333776107,False
VUG,US Index,5630,0.2809289340097678,0.0680623296720642,2.1496834892596515,61.04265096030304,5.585161823322209e-15,True,3,0.8379752596572354,0.1148029300442864,0.0163450993427799,31.3246797734937,1.0914352259898748e-08,True,figarch,figarch,5440.378133044138,5387.925553920663,5413.191422926186,5350.912071669916,5.891264577105998,5.150178599055154,9.809999516073,7,9.766658406368308,117.89597696014972,False
VYM,US Index,4924,0.3232245997526434,0.0904796144968954,1.784877751669159,30.21986520746668,3.8573822232654766e-08,True,3,0.8176887860100848,0.3147585477893716,0.04056239279209,39.43898226327701,1.6923604441515158e-10,True,figarch,figarch,3153.142976450667,3131.372453767708,3144.9852054557373,3122.877526907739,5.594297007942821,5.403544761599269,7.148252167088568,5,7.279879748777043,55.06674408125855,False
A,US Stock,6654,0.2949265117855814,0.1067407539055843,1.43713260469585,44.208469650551706,2.952012678183514e-11,True,4,0.8434808730535519,0.3396808679213777,0.0118494310038502,22.56007551537914,1.0183676304571693e-06,True,figarch,figarch,14910.26129134516,14874.817187415138,14884.343034066576,14872.95138371143,10.971026622998972,9.480395975258247,19.078572713362888,9,18.36596351015345,56.24339749983483,False
AAL,US Stock,5212,0.3666148521381898,0.1136989096109018,0.8401556070126941,24.26636653569585,8.389120133935881e-07,True,6,0.881010203224356,0.4764381303710725,0.013276870819026,27.445383188285632,8.079709034612675e-08,True,searche,figarch,16601.216266351898,16585.45906083592,16586.452244831027,16589.741172508668,14.753754605542504,13.060121768454051,15.918667971065632,2,15.639133263648548,53.01841692829476,False
AAPL,US Stock,6654,0.225309900927294,0.0802012481255542,2.699281737467051,56.7949068259295,4.837175782865232e-14,True,3,0.8693465264327332,0.1625048749379748,0.0105960096229637,14.750703775478542,6.135085892626437e-05,True,searche,figarch,14999.187568032505,14951.157026927103,14958.09754930529,14953.681603423827,7.108176238835484,6.402013521291066,7.984451100550085,5,8.182524427236912,69.36588401628978,False
ABBV,US Stock,3384,0.4625792814495351,0.4963394578934583,1.2456882064282424,1.4538846642981298,0.2279056466860315,False,3,0.4871471622836287,0.2912531471980412,0.0798434271172517,6.101151371522974,0.0067546917168045,True,geometric,geometric,6097.636141190641,6104.231683583454,6104.495793146954,6111.401943972263,4.043704884739881,3.887931675404781,4.038819795847659,3,4.641001901249936,46.75008845676348,False
ABT,US Stock,6654,0.3536769705420839,0.1481246127275435,1.0451796968498246,33.19455028777884,8.338389732531212e-09,True,5,0.7425259475779971,0.4051162344830645,0.0162856814199206,29.08718746001614,3.4596538939954785e-08,True,searche,searche,10220.167963452195,10195.737778884948,10198.742029931764,10203.58131513924,11.146729802710372,9.8160101936653,10.308859399135589,4,10.627113014235238,43.158159913671625,False
ACN,US Stock,6264,0.1551533074515943,0.1038880931241769,4.7117057450324,65.75915117017212,5.095343233793692e-16,True,3,0.8447595689661772,0.0484690718011231,0.0051610108671339,3.679068676810857,0.0275498095585504,True,figarch,figarch,11542.792951206844,11485.735312787545,11491.90933792155,11479.570891005213,6.415805863701631,5.7400890354777765,8.322500722884213,6,7.979183780028241,92.47661560309643,False
ADBE,US Stock,6654,0.2450299753742421,0.1244156816817919,2.1548646511540146,66.29253325744685,3.887284228983879e-16,True,4,0.8178947008526847,0.2766431152068865,0.0112957579877752,18.79885828469378,7.262702566625538e-06,True,figarch,figarch,16221.612442851549,16164.084275314632,16166.153968158997,16155.416875582565,8.741221455871205,8.22165497236356,15.26467485504402,7,11.36153976159981,262.9675672773101,False
ADI,US Stock,6654,0.5372202612146988,0.4976432885488798,0.3779920814996334,1.1779949054853205,0.2777645712478748,False,7,0.8081596073789622,1.093956177295888,0.0654247845285195,47.92012487206193,2.219706594675821e-12,True,figarch,figarch,15187.105707957362,15194.692078772408,15195.460187395518,15182.884097076583,15.075618029150638,19.66416525908024,27.2401745073718,19,32.86588133114375,36.42342984210154,False
ADP,US Stock,6654,0.359751714466237,0.1699631075240829,1.0829070697240768,31.75582531222608,1.7482411647505875e-08,True,4,0.7727004361313472,0.3818369007476599,0.0187716802383056,27.22420007292021,9.05883359988948e-08,True,figarch,figarch,10065.779989339417,10042.78852974772,10054.732826173136,10036.5268055061,9.890996488536688,8.698950391096608,16.196254337965392,11,17.880224055305863,47.90510671067205,False
AEE,US Stock,6654,0.175608277248169,0.0598898382826343,4.292929534265926,96.89059979673856,7.326569341142236e-23,True,3,0.7999224300005487,0.0701693066449415,0.0108171000321106,15.684324032306904,3.7420947224805175e-05,True,tfarch,tfarch,8181.026538659199,8092.90030458299,8092.836106445693,8101.785842288998,5.55007009142272,5.230215485350628,6.059786001392464,3,5.7458715744906,123.50687277487305,False
AEP,US Stock,6654,0.2734218702500558,0.0603309896253277,2.2450903066778523,53.29228057197543,2.874338384967687e-13,True,3,0.7281434551959606,0.1626278412106253,0.0189570193077413,34.415496260135114,2.2258241060574942e-09,True,searche,searche,8745.674272953755,8701.146358102309,8701.362988405283,8721.608836587955,5.861307974776398,5.407712400043479,5.764190071674192,3,5.976934140663436,60.319656575402405,False
AFL,US Stock,6654,0.1936787832038328,0.0774441177395686,3.801893573195098,94.72676679255164,2.1856372058885306e-22,True,3,0.8066719411311685,0.0672970828354884,0.0116485062616021,20.855214317609352,2.476709616180085e-06,True,tfarch,tfarch,11591.016106741668,11505.053705669645,11504.52013017206,11518.90312890112,5.448126968134715,5.113319273413541,5.247528064442903,3,5.340212996101518,107.8571519021607,False
AIG,US Stock,6654,0.126637486365703,0.072223336052785,6.612287003934433,105.3166602136862,1.04097240887614e-24,True,3,0.9015922547397324,-0.017789437562258,0.0052735888109822,6.051830472366419,0.0069459441245179,True,searche,searche,14147.63592800024,14051.083633507084,14055.7629752172,14058.536340042952,5.365184292359135,4.956858650049232,5.748247090158301,3,5.8501213042259925,115.70162868982516,False
AIZ,US Stock,5626,0.1870099474220664,0.0831129664186894,3.79180882923423,75.29354056261582,4.056846945148079e-18,True,3,0.6721039390789437,0.0885820305734809,0.0097674315949132,12.929797584914922,0.0001616963751706,True,figarch,figarch,10327.23507097665,10260.53085820321,10262.451667322466,10254.613513271011,6.028569438021641,5.559677370119037,8.016544619065348,4,8.439169120576768,116.8377964201336,False
AJG,US Stock,6654,0.0027878598370486,0.0003860276327233,423.0632776989416,180.9092128340872,3.06835053256118e-41,True,2,0.8761811758429848,-0.1576944508879114,0.0012928164634854,0.3660265375565359,0.2725890761925205,False,tfarch,figarch,10036.845723099706,9864.70087598615,9864.271858091875,9870.214028411414,4.053083722551221,4.134758423526857,3.6854331869264207,2,3.626344033360983,231.764233504995,False
AKAM,US Stock,6654,0.0008892614476188,0.0004567270929555,947.852281542062,112.17337433103604,3.273915793638144e-26,True,3,0.8732955386589101,0.1546252289880842,1.1822854978189598e-08,0.0,0.5,False,figarch,figarch,19882.282037767654,19778.873029157152,19778.605545744347,19669.715140642835,9.337744616498275,9.31001098925342,3.928311137298943,2,5.610964933615803,496.01754883998,False
ALB,US Stock,6654,0.0970778461198506,0.0701262700490603,7.951482353153858,99.23509667954932,2.242377246602101e-23,True,3,0.8887459126714391,0.0959756753986603,0.0031216393390328,1.5782301858744177,0.1045079026027345,False,figarch,figarch,16811.170138844882,16720.699407885862,16722.63426954419,16714.716445781633,7.302179624328917,6.881107835173165,10.052635806750557,5,9.889248525762492,125.42448548264656,False
ALGN,US Stock,6382,0.02,0.010071813369557122,56.32085120609259,39.040354808748816,4.1513503279730006e-10,True,2,0.7618747849981335,-0.16766040095053952,3.939822545499146e-09,0.0,0.5,False,figarch,figarch,20722.15535249518,20691.835947715364,20686.32472965026,20662.813913155824,4.211854952576954,4.19430297273174,3.685749400508825,3,9.447003927965065,611.6497387159761,False
ALL,US Stock,6654,0.3168014184313554,0.0851546957099317,1.5509119511113036,56.96706009167247,4.431730673800347e-14,True,4,0.8046092508865911,0.2828556175225974,0.0189722174418757,45.047713199764985,9.61458400238317e-12,True,searche,searche,10682.741015751344,10634.538321380202,10637.151992642195,10644.9282794603,7.598426918329026,6.917858554567077,9.189482128924723,5,9.790901807980712,145.4238222211752,False
AMAT,US Stock,6654,0.3055701727373858,0.1031015966247007,1.2674127683371856,28.758312174784805,8.199723382125269e-08,True,5,0.8186854936857959,0.3956257097138496,0.011641851211303,12.734919359259948,0.0001794456496167,True,searche,figarch,17271.052257719995,17251.05831126574,17258.06780900332,17251.475666293507,12.489304013568864,11.075673701353017,18.372671535207825,8,18.46717353170568,43.99503323352474,False
AMC,US Stock,3141,0.2559773303181781,0.0258144818673133,2.485161070517578,21.14685369533981,4.253990849630369e-06,True,3,1.0041919567260795,0.1116491989854988,0.016660745926408,8.56171001097755,0.0017165340319685,True,searche,searche,11523.654262496502,11510.476074501628,11520.557706460164,11517.732755909869,5.8166540667977245,5.092369468833517,7.095108175698185,4,9.45042375802143,106.93535365064965,False
AMD,US Stock,6654,0.1226176007456472,0.1095959858941761,5.636125602691574,53.52901687501435,2.548014201906781e-13,True,3,0.7877203626046085,0.2102620506525939,0.0060844797200695,4.545699598893407,0.0165007667928385,True,tfarch,figarch,22910.567529693668,22865.802878539183,22865.063459713736,22868.90835384695,8.382894837021363,8.260275956323891,10.527154781674588,6,7.499842556549309,143.82656796541414,False
AME,US Stock,6654,0.3009832916806172,0.1198380767883503,1.679577285269921,38.77867232952485,4.746861025768493e-10,True,4,0.7716369466097459,0.279457464572664,0.0184833551450436,27.878992331672634,6.457217234139985e-08,True,searche,figarch,11504.219692694984,11474.205386085989,11480.496612551777,11475.423667476713,7.635063034765812,6.935275736259724,10.225223241738789,6,10.05157021776018,50.43768353197083,False
AMGN,US Stock,6654,0.1682904103391234,0.1184021554732387,4.033850430730013,38.80888738762951,4.67394977643306e-10,True,3,0.6952281833030375,0.1081180564500775,0.005570918732557,3.260413742875244,0.0354856086634427,True,figarch,figarch,12608.60998211088,12578.56546044378,12583.106115621096,12575.01527455849,7.127593327400327,6.5108703915393225,9.062638944268326,4,8.654002452698176,79.63869228204203,False
AMT,US Stock,6654,0.3480244725317965,0.089223471719374,1.2170214609309933,37.68727208075143,8.304464992935662e-10,True,4,0.8872090527123537,0.3868225872462043,0.0215815800371831,41.68251786714063,5.368236594772864e-11,True,searche,figarch,13621.627932474768,13592.705026114549,13602.638629157653,13594.83051395091,8.886670417896058,8.262779268855944,10.701791874369004,7,10.876617393943109,49.61328637922088,False
AMZN,US Stock,6654,0.0009779968058888,0.000240418631169,882.0419574587019,210.82318304442376,9.083897658431064e-48,True,3,0.8966170016773833,0.1348552218766783,9.622935163659943e-10,0.0,0.5,False,tfarch,tfarch,17860.22425654037,17658.165439216475,17657.92276426982,17681.49331681137,8.808493070164955,8.786655881594701,6.721857484399168,3,9.7448895588686,386.1258149977766,False
ANET,US Stock,3025,3.0,2.6727073768488734,0.005585140634394828,10.212251879092946,0.0013951072205879822,True,6,0.29653509471429823,0.05351743567950871,0.01097261854823619,0.8941513868303446,0.1721773977006985,False,searche,searche,8515.007221056821,8512.722654223344,8526.006997593702,8528.608707652123,4.55837868417672,5.04268863489198,4.807000988761573,4,9.196337485192096,85.43304616373462,True
AON,US Stock,6654,0.05448891008958773,0.12363815964664952,17.833791650710793,41.130859148723175,1.423706793189883e-10,True,3,0.7572164341386804,-0.10472401861017676,1.9203847711442347e-08,0.0,0.5,False,figarch,figarch,11519.25116044588,11486.884667017686,11488.756817346712,11451.121713712862,5.148737978081674,4.783379443406433,8.740773558553208,4,10.942164437598679,284.409043099482,False
APA,US Stock,6654,0.2538168766301956,0.1975091031793725,2.0220348322885755,62.639589222246286,2.482135607979355e-15,True,4,0.9287715390187808,0.334768406744394,0.0146181098812446,35.33095080317071,1.3908802479209847e-09,True,tfarch,tfarch,17691.303118083757,17637.42789458204,17627.31658217063,17639.04773576687,8.924566317259528,8.630672815402935,6.210396341923374,2,7.039592135992706,100.86271444951126,False
APD,US Stock,6654,0.0838742836940932,0.077469605557671,10.174481241106388,87.18421214673435,9.88698852979827e-21,True,3,0.74341115328996,0.0449386067838115,0.00382048027248,2.304268516561933,0.0645095029093188,False,searche,figarch,11642.596510251298,11564.176663825094,11564.49592564393,11569.40771002112,6.136494486861175,5.932815628724568,6.832247007012192,3,6.08998439883008,149.2516592046959,False
APH,US Stock,6654,0.6990901367790734,0.3546907990676933,0.2051322157365643,3.0640482130365854,0.0800420239486307,False,9,0.9480760117405715,0.8342496594419947,0.0475581944501459,86.24593979743622,7.944664697942308e-21,True,geometric,searche,13224.78442163963,13230.484739147125,13231.835256732656,13258.86992567202,14.419458519334285,14.298861504285952,15.935529153597846,7,17.209257862463108,22.90179274633556,False
APTV,US Stock,3664,0.203185066348843,0.1116176052731911,2.920698516077457,42.62141498581696,6.642812316667411e-11,True,3,0.7747845851927095,0.1650285713356197,0.0074405594337476,4.596960426342776,0.0160143467183759,True,figarch,figarch,8441.131131715687,8406.644770638482,8410.599131242314,8401.775782853581,8.190267853590885,7.036789726579881,19.386940795296784,5,8.858923163929315,70.41807008747128,False
ATO,US Stock,6654,0.3891688773926864,0.1403151140752774,1.138699244483302,19.747257325935607,8.838844644218677e-06,True,4,0.7054223869722344,0.4424055199403385,0.0400748223614158,34.61429620373201,2.0097174528592834e-09,True,searche,searche,8204.113104603397,8193.130212997992,8193.992588901136,8207.93150719163,7.136759870302364,6.872697739931812,6.915494587974101,4,7.3197928439592115,23.46745417266993,False
AVB,US Stock,6654,0.2275046106315593,0.059214168081041,2.993378114559773,62.381574559314686,2.829582379260928e-15,True,3,0.8474482971493564,0.121930693684133,0.0156373431977139,25.06995972848381,2.7643743264544457e-07,True,searche,searche,10510.784202349309,10457.166993510524,10460.24121482253,10464.944572275204,5.634912338707121,5.285965302267402,5.384852131257984,2,5.4297897176706895,64.71686827509438,False
AVGO,US Stock,4241,0.0283354618418911,0.1384445436597921,36.74240568648576,54.81947282288456,1.3212515695510273e-13,True,2,0.8046423301248311,-0.0582459609626326,0.0026790873679212,0.3178523415317613,0.2864505882644338,False,tfarch,tfarch,10517.772958713802,10471.244781742822,10471.073026050346,10479.095791336793,4.888870587546032,4.878448527291955,5.046993895035837,3,4.641222017058371,77.51285635960812,False
AVY,US Stock,6654,0.050633767491218,0.1018989206989054,16.31712639240967,104.10918642001708,1.9146841523481097e-24,True,3,0.7867661631680722,0.1090942967124055,0.0021807229673624,1.0807494350447089,0.1492649813804342,False,tfarch,tfarch,12460.008648906994,12364.663828207507,12362.910878470728,12373.16631474745,7.708447163830995,7.388579403955537,6.178806567574796,3,7.436283200240743,113.31616442243468,False
AXP,US Stock,6654,0.3206338373325171,0.0931392628457615,1.3746684864083631,44.00451098552003,3.276199451367162e-11,True,4,0.9049693996023526,0.2927803452941463,0.0139358493665379,35.2811296653781,1.4269191765756302e-09,True,figarch,figarch,12891.499750220924,12856.259604955932,12876.57748379331,12832.48135796961,9.16470733647648,7.94218586748561,12.059376780382037,11,12.762690777633818,91.29919925269132,False
AZO,US Stock,6654,0.0015340494190219,0.0001556031419862,685.881881441828,127.34731824337176,1.559482612373135e-29,True,2,0.8272598702043407,-0.0552586862797619,3.105357214008592e-09,0.0,0.5,False,tfarch,tfarch,12050.25330553453,11931.670353011688,11931.554019525249,11940.06211341713,5.349226916824659,5.347205917106571,5.429978912436537,2,5.427687400809219,177.44098547156136,False
BA,US Stock,6654,0.1879462361444638,0.0705388334972194,3.433054876347636,65.43001562714926,6.021476099635107e-16,True,3,0.7769818110477668,0.1364035292602526,0.0074248480180841,8.61077312578891,0.0016709021019495,True,searche,figarch,14117.258473170205,14060.592823263583,14066.843305248807,14065.467772017517,7.317285658315781,6.575766612726787,8.382512450996307,4,8.55461018665959,72.35443802768532,False
BAC,US Stock,6654,0.281958171123022,0.0685278728541785,1.9644199787597016,75.85300761897815,3.0558661386487853e-18,True,3,0.8791644559534046,0.2280664441665562,0.0171296694033353,43.93123950690642,1.700583882819611e-11,True,searche,searche,13639.653777458516,13572.565135560068,13575.74457642228,13584.841926840563,6.892093000520922,6.381623849679459,7.941836405589182,5,8.158369599456838,92.19650735831964,False
BALL,US Stock,6654,0.3042477252423334,0.1056222883823647,1.3560696572255622,46.24588568117724,1.0430534810838536e-11,True,4,0.87526781416539,0.3939541516094547,0.0142018036845202,29.309622713648423,3.0844296041304605e-08,True,searche,figarch,12063.719077590093,12026.237557629443,12027.14724087375,12031.467799226411,11.112465867088966,10.137156965862886,14.658232962153814,5,12.096031858048626,160.91406282677417,False
BAX,US Stock,6654,0.0007090891550292,0.0001412668778541,1625.720076043291,321.2144231931252,7.877258870549437e-72,True,2,0.967044162390592,-0.1550114602441368,6.849800833562469e-09,0.0,0.5,False,figarch,figarch,12206.731506158963,11894.281448686368,11893.964422410028,11830.487468382746,4.30985426231877,4.302625651122941,2.6353116908376486,2,2.635254881618592,424.64033089099394,False
BBY,US Stock,6654,0.4979342748051223,0.2531057202775333,0.5299623611439187,14.412857135768718,0.0001467966281014,True,6,0.6232526420324567,0.6731939630859088,0.0372240898179096,47.54830882031456,2.683251771123057e-12,True,figarch,figarch,18020.100134288776,18014.451642873537,18025.04050688429,17968.98198003516,11.546497509658092,11.78088677573554,58.25075780471747,7,17.54812843568841,229.6452860102654,False
BDX,US Stock,6654,0.0653859164181672,0.236076100299,13.086850303521375,89.64186642329332,2.8541979751998988e-21,True,3,0.7544684216149157,0.0743392471320818,0.0032967750602964,1.5702462954286602,0.1050856246258603,False,tfarch,tfarch,10177.745054450595,10096.867553747834,10096.570074395995,10105.361054687442,6.618386335236504,6.478923398801474,5.698062378466723,2,6.036949075455146,160.5849133124757,False
BEN,US Stock,6654,0.3015688348543298,0.0953005599384402,1.4303672364370554,47.938016311414685,4.399086561006119e-12,True,4,0.8503777034578035,0.3514732666657975,0.0135307899954838,29.77658203159808,2.4240646721407583e-08,True,searche,searche,14226.953921050825,14187.780270459938,14191.235181749136,14197.286856329029,10.311170937320131,9.278214020539131,12.829531928172251,6,13.097491018867768,56.28724780353696,False
BIIB,US Stock,6654,0.0019148513414696,0.0012948847740099,645.4899459028665,17.037384674546047,3.665105656460497e-05,True,2,0.4497368350408914,-0.2414023461225636,1.6326083485550076e-08,0.0,0.5,False,figarch,figarch,18526.263487385568,18517.99046843155,18517.825327947925,18513.71293144299,3.656982160956765,3.647166961347934,3.000866688394233,3,18.94891192163349,489.719515444056,False
BIO,US Stock,6654,0.0014542257508625,0.0011973109919101,591.8443883104138,124.454055561695,6.701293134948754e-29,True,3,0.927788885950532,0.1357492318262931,2.074340982559226e-08,0.0,0.5,False,tfarch,tfarch,14687.469555103433,14571.779865262266,14571.664388899768,14578.442327579536,8.838100754045636,8.809446769342417,5.273851938519878,2,7.044487755436133,169.98102334591022,False
BK,US Stock,6651,0.3074678618412361,0.0837488627332411,1.5947770332592897,48.537351334747655,3.24057679131374e-12,True,4,0.7837853212453288,0.2476330731748094,0.0149311869675383,34.90661357515819,1.7295196111990475e-09,True,figarch,figarch,13201.516654117484,13161.743199789877,13173.002520913136,13138.532324165615,7.8917306681194574,6.98125647858612,14.455347847326488,8,14.312176347008869,100.86883161190416,False
BKNG,US Stock,6654,0.0016408635101652,0.0002766081659516,566.4225506118075,158.28777892376092,2.6776896414696308e-36,True,3,0.8715691833216463,0.0667475119446214,4.5979498416185255e-08,0.0,0.5,False,tfarch,tfarch,18362.2556845256,18212.73227132237,18212.564417720238,18224.33416901883,7.281025672588945,7.263031316603847,6.754064665125868,3,7.877053231969947,388.5853942613867,False
BKR,US Stock,6654,0.2916312415962621,0.1138267549257126,1.5745120412121176,34.12632319327167,5.164785033931687e-09,True,4,0.7836686266068366,0.3425542860701955,0.0149115953675519,23.03467466375878,7.955286291262276e-07,True,searche,figarch,16587.349434814005,16561.987477341263,16562.926087619642,16563.05856250137,9.51598983422254,8.726892203173723,8.034326247207888,2,8.267316405768197,48.147447741725045,False
BLK,US Stock,6654,0.3011063170521212,0.0845518762929686,1.8075614428890288,43.79693027574103,3.642759366980733e-11,True,3,0.82980850099615,0.2523118165168359,0.0215666150354199,38.39603855233872,2.8874752027146845e-10,True,searche,searche,13252.76104268134,13217.72847812613,13218.380788389964,13228.614547293688,6.656207425633848,6.184001020082207,6.346409006755853,3,6.291892634643796,50.25964384345207,False
BMY,US Stock,6654,0.1846307986294707,0.1171913693995903,3.3732931409322835,39.346562614267896,3.5487703972183515e-10,True,3,0.7076596292985313,0.1577142221514529,0.0058774578867611,3.265528743093455,0.035375105649078,True,figarch,figarch,11916.573114258834,11885.990917365096,11890.715692878295,11880.62079150899,8.002684149280594,7.27500491856715,11.89692181051472,10,10.085225947214605,89.37384137129447,False
BRK-B,US Stock,6654,0.3101362499588489,0.0812013778843185,2.035437802621236,37.31468060339376,1.00525027559933e-09,True,3,0.8445148441752516,0.1744448610750419,0.0314127630834251,44.68610616920432,1.1564638856270587e-11,True,searche,figarch,7459.625458590789,7431.075143707925,7437.658380607423,7435.88502864606,4.988070664130615,4.6894767455719935,6.297430023592447,4,6.244365518851564,53.671081890377536,False
BSX,US Stock,6654,0.1109544832386044,0.1555285588787733,6.169060521361263,55.45854048081856,9.545109408679105e-14,True,3,0.7997882154383306,0.1604364128469228,0.0028706015716584,1.215232937984183,0.1351491113657759,False,searche,figarch,14734.5885002418,14687.894325481511,14689.42314854035,14693.41008493496,9.048437823919343,8.231859495144533,11.235384734817718,4,10.661794770813636,68.86781061510737,False
C,US Stock,6654,0.2459088522892192,0.0642848399363726,2.467365401058195,75.82855758383266,3.093939764190776e-18,True,3,0.9305439341869688,0.1763806910100227,0.0142884189248404,35.97931883063211,9.971148504003163e-10,True,searche,searche,14227.873515000629,14160.809323137326,14163.587640816128,14179.018232617658,6.600454830995239,6.06127655203557,6.7332092634225935,4,7.068963527076273,78.11739928950192,False
